Timestamp,Activity,Details
Fri May 31 13:02:24.560 2019,MouseMove,
Fri May 31 13:02:24.571 2019,MouseMove,
Fri May 31 13:02:24.577 2019,MouseMove,
Fri May 31 13:02:24.587 2019,MouseMove,
Fri May 31 13:02:24.592 2019,MouseMove,
Fri May 31 13:02:24.603 2019,MouseMove,
Fri May 31 13:02:24.607 2019,MouseMove,
Fri May 31 13:02:24.617 2019,MouseMove,
Fri May 31 13:02:24.627 2019,MouseMove,
Fri May 31 13:02:24.633 2019,MouseMove,
Fri May 31 13:02:24.643 2019,MouseMove,
Fri May 31 13:02:24.647 2019,MouseMove,
Fri May 31 13:02:24.656 2019,MouseMove,
Fri May 31 13:02:24.667 2019,MouseMove,
Fri May 31 13:02:24.673 2019,MouseMove,
Fri May 31 13:02:24.683 2019,MouseMove,
Fri May 31 13:02:24.687 2019,MouseMove,
Fri May 31 13:02:24.698 2019,MouseMove,
Fri May 31 13:02:24.702 2019,MouseMove,
Fri May 31 13:02:24.713 2019,MouseMove,
Fri May 31 13:02:24.722 2019,MouseMove,
Fri May 31 13:02:24.728 2019,MouseMove,
Fri May 31 13:02:24.738 2019,MouseMove,
Fri May 31 13:02:24.742 2019,MouseMove,
Fri May 31 13:02:24.753 2019,MouseMove,
Fri May 31 13:02:24.762 2019,MouseMove,
Fri May 31 13:02:24.769 2019,MouseMove,
Fri May 31 13:02:24.779 2019,MouseMove,
Fri May 31 13:02:24.919 2019,MouseMove,
Fri May 31 13:02:24.981 2019,MouseMove,
Fri May 31 13:02:24.985 2019,MouseMove,
Fri May 31 13:02:24.995 2019,MouseMove,
Fri May 31 13:02:25.001 2019,MouseMove,
Fri May 31 13:02:25.011 2019,MouseMove,
Fri May 31 13:02:25.021 2019,MouseMove,
Fri May 31 13:02:25.025 2019,MouseMove,
Fri May 31 13:02:25.034 2019,MouseMove,
Fri May 31 13:02:25.040 2019,MouseMove,
Fri May 31 13:02:25.051 2019,MouseMove,
Fri May 31 13:02:25.057 2019,MouseMove,
Fri May 31 13:02:25.066 2019,MouseMove,
Fri May 31 13:02:25.077 2019,MouseMove,
Fri May 31 13:02:25.081 2019,MouseMove,
Fri May 31 13:02:25.091 2019,MouseMove,
Fri May 31 13:02:25.096 2019,MouseMove,
Fri May 31 13:02:25.106 2019,MouseMove,
Fri May 31 13:02:25.263 2019,MouseMove,
Fri May 31 13:02:25.267 2019,MouseMove,
Fri May 31 13:02:25.279 2019,MouseMove,
Fri May 31 13:02:25.288 2019,MouseMove,
Fri May 31 13:02:25.292 2019,MouseMove,
Fri May 31 13:02:25.302 2019,MouseMove,
Fri May 31 13:02:25.308 2019,MouseMove,
Fri May 31 13:02:25.318 2019,MouseMove,
Fri May 31 13:02:25.322 2019,MouseMove,
Fri May 31 13:02:25.332 2019,MouseMove,
Fri May 31 13:02:25.342 2019,MouseMove,
Fri May 31 13:02:25.358 2019,MouseMove,
Fri May 31 13:02:25.555 2019,MouseMove,
Fri May 31 13:02:25.561 2019,MouseMove,
Fri May 31 13:02:25.570 2019,MouseMove,
Fri May 31 13:02:25.575 2019,MouseMove,
Fri May 31 13:02:25.585 2019,MouseMove,
Fri May 31 13:02:25.591 2019,MouseMove,
Fri May 31 13:02:25.601 2019,MouseMove,
Fri May 31 13:02:25.617 2019,MouseMove,
Fri May 31 13:02:25.893 2019,MouseClick,Left
Fri May 31 13:02:26.280 2019,MouseMove,
Fri May 31 13:02:26.290 2019,MouseMove,
Fri May 31 13:02:26.296 2019,MouseMove,
Fri May 31 13:02:26.306 2019,MouseMove,
Fri May 31 13:02:26.316 2019,MouseMove,
Fri May 31 13:02:26.322 2019,MouseMove,
Fri May 31 13:02:26.332 2019,MouseMove,
Fri May 31 13:02:26.336 2019,MouseMove,
Fri May 31 13:02:26.346 2019,MouseMove,
Fri May 31 13:02:26.356 2019,MouseMove,
Fri May 31 13:02:26.362 2019,MouseMove,
Fri May 31 13:02:26.372 2019,MouseMove,
Fri May 31 13:02:26.376 2019,MouseMove,
Fri May 31 13:02:26.387 2019,MouseMove,
Fri May 31 13:02:26.395 2019,MouseMove,
Fri May 31 13:02:26.405 2019,MouseMove,
Fri May 31 13:02:26.408 2019,MouseMove,
Fri May 31 13:02:26.418 2019,MouseMove,
Fri May 31 13:02:26.424 2019,MouseMove,
Fri May 31 13:02:26.434 2019,MouseMove,
Fri May 31 13:02:26.444 2019,MouseMove,
Fri May 31 13:02:26.450 2019,MouseMove,
Fri May 31 13:02:26.460 2019,MouseMove,
Fri May 31 13:02:26.492 2019,MouseMove,
Fri May 31 13:02:26.502 2019,MouseMove,
Fri May 31 13:02:26.508 2019,MouseMove,
Fri May 31 13:02:26.624 2019,MouseMove,
Fri May 31 13:02:27.327 2019,Application,chrome
Fri May 31 13:02:29.813 2019,MouseMove,
Fri May 31 13:02:29.817 2019,MouseMove,
Fri May 31 13:02:29.826 2019,MouseMove,
Fri May 31 13:02:29.836 2019,MouseMove,
Fri May 31 13:02:29.842 2019,MouseMove,
Fri May 31 13:02:29.852 2019,MouseMove,
Fri May 31 13:02:29.856 2019,MouseMove,
Fri May 31 13:02:29.866 2019,MouseMove,
Fri May 31 13:02:29.876 2019,MouseMove,
Fri May 31 13:02:29.882 2019,MouseMove,
Fri May 31 13:02:29.892 2019,MouseMove,
Fri May 31 13:02:29.898 2019,MouseMove,
Fri May 31 13:02:29.908 2019,MouseMove,
Fri May 31 13:02:29.912 2019,MouseMove,
Fri May 31 13:02:29.922 2019,MouseMove,
Fri May 31 13:02:29.938 2019,MouseMove,
Fri May 31 13:02:29.948 2019,MouseMove,
Fri May 31 13:02:29.958 2019,MouseMove,
Fri May 31 13:02:30.151 2019,MouseMove,
Fri May 31 13:02:30.161 2019,MouseMove,
Fri May 31 13:02:30.170 2019,MouseMove,
Fri May 31 13:02:30.174 2019,MouseMove,
Fri May 31 13:02:30.184 2019,MouseMove,
Fri May 31 13:02:30.190 2019,MouseMove,
Fri May 31 13:02:30.200 2019,MouseMove,
Fri May 31 13:02:30.204 2019,MouseMove,
Fri May 31 13:02:30.214 2019,MouseMove,
Fri May 31 13:02:30.224 2019,MouseMove,
Fri May 31 13:02:30.230 2019,MouseMove,
Fri May 31 13:02:30.386 2019,MouseMove,
Fri May 31 13:02:30.396 2019,MouseMove,
Fri May 31 13:02:30.406 2019,MouseMove,
Fri May 31 13:02:30.412 2019,MouseMove,
Fri May 31 13:02:30.422 2019,MouseMove,
Fri May 31 13:02:30.426 2019,MouseMove,
Fri May 31 13:02:30.436 2019,MouseMove,
Fri May 31 13:02:30.456 2019,MouseMove,
Fri May 31 13:02:30.462 2019,MouseMove,
Fri May 31 13:02:30.472 2019,MouseMove,
Fri May 31 13:02:30.492 2019,MouseMove,
Fri May 31 13:02:30.498 2019,MouseMove,
Fri May 31 13:02:30.528 2019,MouseMove,
Fri May 31 13:02:30.532 2019,MouseMove,
Fri May 31 13:02:30.542 2019,MouseMove,
Fri May 31 13:02:30.553 2019,MouseMove,
Fri May 31 13:02:30.559 2019,MouseMove,
Fri May 31 13:02:30.568 2019,MouseMove,
Fri May 31 13:02:30.572 2019,MouseMove,
Fri May 31 13:02:30.584 2019,MouseMove,
Fri May 31 13:02:30.594 2019,MouseMove,
Fri May 31 13:02:30.598 2019,MouseMove,
Fri May 31 13:02:30.608 2019,MouseMove,
Fri May 31 13:02:30.614 2019,MouseMove,
Fri May 31 13:02:30.624 2019,MouseMove,
Fri May 31 13:02:30.628 2019,MouseMove,
Fri May 31 13:02:30.638 2019,MouseMove,
Fri May 31 13:02:30.648 2019,MouseMove,
Fri May 31 13:02:30.654 2019,MouseMove,
Fri May 31 13:02:30.664 2019,MouseMove,
Fri May 31 13:02:30.668 2019,MouseMove,
Fri May 31 13:02:30.678 2019,MouseMove,
Fri May 31 13:02:30.688 2019,MouseMove,
Fri May 31 13:02:30.694 2019,MouseMove,
Fri May 31 13:02:30.704 2019,MouseMove,
Fri May 31 13:02:30.710 2019,MouseMove,
Fri May 31 13:02:30.720 2019,MouseMove,
Fri May 31 13:02:30.724 2019,MouseMove,
Fri May 31 13:02:30.734 2019,MouseMove,
Fri May 31 13:02:30.744 2019,MouseMove,
Fri May 31 13:02:30.750 2019,MouseMove,
Fri May 31 13:02:30.760 2019,MouseMove,
Fri May 31 13:02:30.764 2019,MouseMove,
Fri May 31 13:02:30.774 2019,MouseMove,
Fri May 31 13:02:30.784 2019,MouseMove,
Fri May 31 13:02:30.790 2019,MouseMove,
Fri May 31 13:02:30.800 2019,MouseMove,
Fri May 31 13:02:30.805 2019,MouseMove,
Fri May 31 13:02:30.817 2019,MouseMove,
Fri May 31 13:02:30.820 2019,MouseMove,
Fri May 31 13:02:30.830 2019,MouseMove,
Fri May 31 13:02:30.840 2019,MouseMove,
Fri May 31 13:02:30.846 2019,MouseMove,
Fri May 31 13:02:30.856 2019,MouseMove,
Fri May 31 13:02:30.860 2019,MouseMove,
Fri May 31 13:02:30.870 2019,MouseMove,
Fri May 31 13:02:30.876 2019,MouseMove,
Fri May 31 13:02:30.886 2019,MouseMove,
Fri May 31 13:02:31.058 2019,MouseMove,
Fri May 31 13:02:31.072 2019,MouseMove,
Fri May 31 13:02:31.088 2019,MouseMove,
Fri May 31 13:02:31.108 2019,MouseMove,
Fri May 31 13:02:31.112 2019,MouseMove,
Fri May 31 13:02:31.122 2019,MouseMove,
Fri May 31 13:02:31.128 2019,MouseMove,
Fri May 31 13:02:31.138 2019,MouseMove,
Fri May 31 13:02:31.144 2019,MouseMove,
Fri May 31 13:02:31.154 2019,MouseMove,
Fri May 31 13:02:31.160 2019,MouseMove,
Fri May 31 13:02:31.170 2019,MouseMove,
Fri May 31 13:02:31.180 2019,MouseMove,
Fri May 31 13:02:31.184 2019,MouseMove,
Fri May 31 13:02:31.336 2019,MouseMove,
Fri May 31 13:02:31.346 2019,MouseMove,
Fri May 31 13:02:31.350 2019,MouseMove,
Fri May 31 13:02:31.360 2019,MouseMove,
Fri May 31 13:02:31.366 2019,MouseMove,
Fri May 31 13:02:31.422 2019,MouseMove,
Fri May 31 13:02:31.437 2019,MouseMove,
Fri May 31 13:02:31.443 2019,MouseMove,
Fri May 31 13:02:31.452 2019,MouseMove,
Fri May 31 13:02:31.462 2019,MouseMove,
Fri May 31 13:02:31.467 2019,MouseMove,
Fri May 31 13:02:31.476 2019,MouseMove,
Fri May 31 13:02:31.483 2019,MouseMove,
Fri May 31 13:02:31.556 2019,MouseMove,
Fri May 31 13:02:31.774 2019,MouseClick,Left
Fri May 31 13:02:32.440 2019,MouseMove,
Fri May 31 13:02:32.865 2019,KeyPress,
Fri May 31 13:02:33.153 2019,KeyPress,
Fri May 31 13:02:33.257 2019,MouseMove,
Fri May 31 13:02:33.457 2019,KeyPress,
Fri May 31 13:02:33.468 2019,MouseMove,
Fri May 31 13:02:33.897 2019,MouseMove,
Fri May 31 13:02:33.949 2019,MouseMove,
Fri May 31 13:02:33.969 2019,MouseMove,
Fri May 31 13:02:34.068 2019,MouseMove,
Fri May 31 13:02:34.088 2019,MouseMove,
Fri May 31 13:02:34.094 2019,MouseMove,
Fri May 31 13:02:34.125 2019,MouseMove,
Fri May 31 13:02:34.377 2019,MouseMove,
Fri May 31 13:02:34.386 2019,MouseMove,
Fri May 31 13:02:34.392 2019,MouseMove,
Fri May 31 13:02:34.402 2019,MouseMove,
Fri May 31 13:02:34.407 2019,MouseMove,
Fri May 31 13:02:34.625 2019,MouseMove,
Fri May 31 13:02:34.961 2019,KeyPress,
Fri May 31 13:02:34.993 2019,KeyPress,
Fri May 31 13:02:35.868 2019,MouseMove,
Fri May 31 13:02:35.874 2019,MouseMove,
Fri May 31 13:02:35.884 2019,MouseMove,
Fri May 31 13:02:35.894 2019,MouseMove,
Fri May 31 13:02:35.900 2019,MouseMove,
Fri May 31 13:02:35.910 2019,MouseMove,
Fri May 31 13:02:35.914 2019,MouseMove,
Fri May 31 13:02:35.924 2019,MouseMove,
Fri May 31 13:02:35.930 2019,MouseMove,
Fri May 31 13:02:35.940 2019,MouseMove,
Fri May 31 13:02:35.950 2019,MouseMove,
Fri May 31 13:02:35.954 2019,MouseMove,
Fri May 31 13:02:35.964 2019,MouseMove,
Fri May 31 13:02:35.970 2019,MouseMove,
Fri May 31 13:02:35.980 2019,MouseMove,
Fri May 31 13:02:35.990 2019,MouseMove,
Fri May 31 13:02:35.994 2019,MouseMove,
Fri May 31 13:02:36.006 2019,MouseMove,
Fri May 31 13:02:36.404 2019,MouseClick,Left
Fri May 31 13:02:37.362 2019,MouseMove,
Fri May 31 13:02:37.382 2019,MouseMove,
Fri May 31 13:02:37.392 2019,MouseMove,
Fri May 31 13:02:37.398 2019,MouseMove,
Fri May 31 13:02:37.408 2019,MouseMove,
Fri May 31 13:02:37.412 2019,MouseMove,
Fri May 31 13:02:37.422 2019,MouseMove,
Fri May 31 13:02:37.432 2019,MouseMove,
Fri May 31 13:02:37.438 2019,MouseMove,
Fri May 31 13:02:37.448 2019,MouseMove,
Fri May 31 13:02:37.452 2019,MouseMove,
Fri May 31 13:02:37.462 2019,MouseMove,
Fri May 31 13:02:37.468 2019,MouseMove,
Fri May 31 13:02:37.478 2019,MouseMove,
Fri May 31 13:02:37.488 2019,MouseMove,
Fri May 31 13:02:37.492 2019,MouseMove,
Fri May 31 13:02:37.504 2019,MouseMove,
Fri May 31 13:02:37.508 2019,MouseMove,
Fri May 31 13:02:37.518 2019,MouseMove,
Fri May 31 13:02:37.534 2019,MouseMove,
Fri May 31 13:02:37.538 2019,MouseMove,
Fri May 31 13:02:37.548 2019,MouseMove,
Fri May 31 13:02:37.554 2019,MouseMove,
Fri May 31 13:02:37.564 2019,MouseMove,
Fri May 31 13:02:37.574 2019,MouseMove,
Fri May 31 13:02:37.578 2019,MouseMove,
Fri May 31 13:02:37.588 2019,MouseMove,
Fri May 31 13:02:37.594 2019,MouseMove,
Fri May 31 13:02:37.604 2019,MouseMove,
Fri May 31 13:02:37.610 2019,MouseMove,
Fri May 31 13:02:37.620 2019,MouseMove,
Fri May 31 13:02:37.626 2019,MouseMove,
Fri May 31 13:02:37.637 2019,MouseMove,
Fri May 31 13:02:37.646 2019,MouseMove,
Fri May 31 13:02:37.650 2019,MouseMove,
Fri May 31 13:02:37.660 2019,MouseMove,
Fri May 31 13:02:37.666 2019,MouseMove,
Fri May 31 13:02:37.676 2019,MouseMove,
Fri May 31 13:02:37.680 2019,MouseMove,
Fri May 31 13:02:37.690 2019,MouseMove,
Fri May 31 13:02:37.700 2019,MouseMove,
Fri May 31 13:02:37.706 2019,MouseMove,
Fri May 31 13:02:37.716 2019,MouseMove,
Fri May 31 13:02:37.720 2019,MouseMove,
Fri May 31 13:02:37.730 2019,MouseMove,
Fri May 31 13:02:37.742 2019,MouseMove,
Fri May 31 13:02:37.746 2019,MouseMove,
Fri May 31 13:02:37.756 2019,MouseMove,
Fri May 31 13:02:37.762 2019,MouseMove,
Fri May 31 13:02:37.772 2019,MouseMove,
Fri May 31 13:02:37.782 2019,MouseMove,
Fri May 31 13:02:37.812 2019,MouseMove,
Fri May 31 13:02:37.822 2019,MouseMove,
Fri May 31 13:02:37.832 2019,MouseMove,
Fri May 31 13:02:37.836 2019,MouseMove,
Fri May 31 13:02:37.846 2019,MouseMove,
Fri May 31 13:02:37.852 2019,MouseMove,
Fri May 31 13:02:37.862 2019,MouseMove,
Fri May 31 13:02:37.872 2019,MouseMove,
Fri May 31 13:02:37.888 2019,MouseMove,
Fri May 31 13:02:38.214 2019,MouseClick,Left
Fri May 31 13:02:40.321 2019,KeyPress,
Fri May 31 13:02:40.592 2019,KeyPress,
Fri May 31 13:02:40.816 2019,KeyPress,
Fri May 31 13:02:41.104 2019,KeyPress,
Fri May 31 13:02:41.185 2019,KeyPress,
Fri May 31 13:02:41.265 2019,KeyPress,
Fri May 31 13:02:41.376 2019,KeyPress,
Fri May 31 13:02:42.129 2019,KeyPress,
Fri May 31 13:02:42.449 2019,KeyPress,
Fri May 31 13:02:42.562 2019,KeyPress,
Fri May 31 13:02:42.688 2019,KeyPress,
Fri May 31 13:02:42.992 2019,KeyPress,
Fri May 31 13:02:43.073 2019,KeyPress,
Fri May 31 13:02:43.217 2019,KeyPress,
Fri May 31 13:02:43.297 2019,KeyPress,
Fri May 31 13:02:43.521 2019,KeyPress,
Fri May 31 13:02:43.729 2019,KeyPress,
Fri May 31 13:02:43.824 2019,KeyPress,
Fri May 31 13:02:43.921 2019,KeyPress,
Fri May 31 13:02:44.320 2019,KeyPress,
Fri May 31 13:02:44.513 2019,KeyPress,
Fri May 31 13:02:44.721 2019,KeyPress,
Fri May 31 13:02:44.833 2019,KeyPress,
Fri May 31 13:02:44.881 2019,KeyPress,
Fri May 31 13:02:45.169 2019,KeyPress,
Fri May 31 13:02:45.409 2019,KeyPress,
Fri May 31 13:02:45.872 2019,KeyPress,
Fri May 31 13:02:46.097 2019,KeyPress,
Fri May 31 13:02:46.433 2019,KeyPress,
Fri May 31 13:02:46.561 2019,KeyPress,
Fri May 31 13:02:46.785 2019,KeyPress,
Fri May 31 13:02:49.109 2019,MouseMove,
Fri May 31 13:02:49.118 2019,MouseMove,
Fri May 31 13:02:49.128 2019,MouseMove,
Fri May 31 13:02:49.135 2019,MouseMove,
Fri May 31 13:02:49.144 2019,MouseMove,
Fri May 31 13:02:49.300 2019,MouseMove,
Fri May 31 13:02:49.310 2019,MouseMove,
Fri May 31 13:02:49.316 2019,MouseMove,
Fri May 31 13:02:49.327 2019,MouseMove,
Fri May 31 13:02:49.336 2019,MouseMove,
Fri May 31 13:02:49.340 2019,MouseMove,
Fri May 31 13:02:49.350 2019,MouseMove,
Fri May 31 13:02:49.357 2019,MouseMove,
Fri May 31 13:02:49.366 2019,MouseMove,
Fri May 31 13:02:49.376 2019,MouseMove,
Fri May 31 13:02:49.381 2019,MouseMove,
Fri May 31 13:02:54.970 2019,MouseMove,
Fri May 31 13:02:54.974 2019,MouseMove,
Fri May 31 13:02:54.984 2019,MouseMove,
Fri May 31 13:02:54.994 2019,MouseMove,
Fri May 31 13:02:55.000 2019,MouseMove,
Fri May 31 13:02:55.010 2019,MouseMove,
Fri May 31 13:02:55.014 2019,MouseMove,
Fri May 31 13:02:55.024 2019,MouseMove,
Fri May 31 13:02:55.030 2019,MouseMove,
Fri May 31 13:02:55.040 2019,MouseMove,
Fri May 31 13:02:55.050 2019,MouseMove,
Fri May 31 13:02:55.056 2019,MouseMove,
Fri May 31 13:02:55.070 2019,MouseMove,
Fri May 31 13:02:55.081 2019,MouseMove,
Fri May 31 13:02:55.086 2019,MouseMove,
Fri May 31 13:02:55.097 2019,MouseMove,
Fri May 31 13:02:55.100 2019,MouseMove,
Fri May 31 13:02:55.111 2019,MouseMove,
Fri May 31 13:02:55.120 2019,MouseMove,
Fri May 31 13:02:55.127 2019,MouseMove,
Fri May 31 13:02:55.136 2019,MouseMove,
Fri May 31 13:02:55.140 2019,MouseMove,
Fri May 31 13:02:55.150 2019,MouseMove,
Fri May 31 13:02:55.160 2019,MouseMove,
Fri May 31 13:02:55.167 2019,MouseMove,
Fri May 31 13:02:55.176 2019,MouseMove,
Fri May 31 13:02:55.183 2019,MouseMove,
Fri May 31 13:02:55.193 2019,MouseMove,
Fri May 31 13:02:55.197 2019,MouseMove,
Fri May 31 13:02:55.206 2019,MouseMove,
Fri May 31 13:02:55.219 2019,MouseMove,
Fri May 31 13:02:55.223 2019,MouseMove,
Fri May 31 13:02:55.232 2019,MouseMove,
Fri May 31 13:02:55.239 2019,MouseMove,
Fri May 31 13:02:55.248 2019,MouseMove,
Fri May 31 13:02:55.252 2019,MouseMove,
Fri May 31 13:02:55.262 2019,MouseMove,
Fri May 31 13:02:55.273 2019,MouseMove,
Fri May 31 13:02:55.278 2019,MouseMove,
Fri May 31 13:02:55.289 2019,MouseMove,
Fri May 31 13:02:55.294 2019,MouseMove,
Fri May 31 13:02:55.304 2019,MouseMove,
Fri May 31 13:02:55.308 2019,MouseMove,
Fri May 31 13:02:55.319 2019,MouseMove,
Fri May 31 13:02:55.329 2019,MouseMove,
Fri May 31 13:02:55.334 2019,MouseMove,
Fri May 31 13:02:55.345 2019,MouseMove,
Fri May 31 13:02:55.348 2019,MouseMove,
Fri May 31 13:02:55.358 2019,MouseMove,
Fri May 31 13:02:55.368 2019,MouseMove,
Fri May 31 13:02:55.375 2019,MouseMove,
Fri May 31 13:02:55.384 2019,MouseMove,
Fri May 31 13:02:55.389 2019,MouseMove,
Fri May 31 13:02:55.400 2019,MouseMove,
Fri May 31 13:02:55.411 2019,MouseMove,
Fri May 31 13:02:55.415 2019,MouseMove,
Fri May 31 13:02:55.425 2019,MouseMove,
Fri May 31 13:02:55.431 2019,MouseMove,
Fri May 31 13:02:55.441 2019,MouseMove,
Fri May 31 13:02:55.445 2019,MouseMove,
Fri May 31 13:02:55.454 2019,MouseMove,
Fri May 31 13:02:55.465 2019,MouseMove,
Fri May 31 13:02:55.471 2019,MouseMove,
Fri May 31 13:02:55.480 2019,MouseMove,
Fri May 31 13:02:55.484 2019,MouseMove,
Fri May 31 13:02:55.494 2019,MouseMove,
Fri May 31 13:02:55.575 2019,MouseMove,
Fri May 31 13:02:55.581 2019,MouseMove,
Fri May 31 13:02:55.590 2019,MouseMove,
Fri May 31 13:02:55.594 2019,MouseMove,
Fri May 31 13:02:55.604 2019,MouseMove,
Fri May 31 13:02:55.614 2019,MouseMove,
Fri May 31 13:02:55.620 2019,MouseMove,
Fri May 31 13:02:55.631 2019,MouseMove,
Fri May 31 13:02:55.637 2019,MouseMove,
Fri May 31 13:02:55.647 2019,MouseMove,
Fri May 31 13:02:55.656 2019,MouseMove,
Fri May 31 13:02:55.661 2019,MouseMove,
Fri May 31 13:02:55.670 2019,MouseMove,
Fri May 31 13:02:55.677 2019,MouseMove,
Fri May 31 13:02:55.686 2019,MouseMove,
Fri May 31 13:02:55.697 2019,MouseMove,
Fri May 31 13:02:55.701 2019,MouseMove,
Fri May 31 13:02:55.710 2019,MouseMove,
Fri May 31 13:02:55.716 2019,MouseMove,
Fri May 31 13:02:55.726 2019,MouseMove,
Fri May 31 13:02:55.730 2019,MouseMove,
Fri May 31 13:02:55.740 2019,MouseMove,
Fri May 31 13:02:55.752 2019,MouseMove,
Fri May 31 13:02:55.756 2019,MouseMove,
Fri May 31 13:02:55.766 2019,MouseMove,
Fri May 31 13:02:55.773 2019,MouseMove,
Fri May 31 13:02:55.783 2019,MouseMove,
Fri May 31 13:02:55.793 2019,MouseMove,
Fri May 31 13:02:55.796 2019,MouseMove,
Fri May 31 13:02:55.806 2019,MouseMove,
Fri May 31 13:02:55.812 2019,MouseMove,
Fri May 31 13:02:55.822 2019,MouseMove,
Fri May 31 13:02:55.827 2019,MouseMove,
Fri May 31 13:02:55.836 2019,MouseMove,
Fri May 31 13:02:55.847 2019,MouseMove,
Fri May 31 13:02:55.852 2019,MouseMove,
Fri May 31 13:02:55.862 2019,MouseMove,
Fri May 31 13:02:55.868 2019,MouseMove,
Fri May 31 13:02:55.878 2019,MouseMove,
Fri May 31 13:02:55.882 2019,MouseMove,
Fri May 31 13:02:55.892 2019,MouseMove,
Fri May 31 13:02:55.902 2019,MouseMove,
Fri May 31 13:02:55.908 2019,MouseMove,
Fri May 31 13:02:55.918 2019,MouseMove,
Fri May 31 13:02:55.922 2019,MouseMove,
Fri May 31 13:02:55.932 2019,MouseMove,
Fri May 31 13:02:55.943 2019,MouseMove,
Fri May 31 13:02:55.949 2019,MouseMove,
Fri May 31 13:02:55.958 2019,MouseMove,
Fri May 31 13:02:55.962 2019,MouseMove,
Fri May 31 13:02:55.972 2019,MouseMove,
Fri May 31 13:02:55.984 2019,MouseMove,
Fri May 31 13:02:55.988 2019,MouseMove,
Fri May 31 13:02:55.998 2019,MouseMove,
Fri May 31 13:02:56.004 2019,MouseMove,
Fri May 31 13:02:56.014 2019,MouseMove,
Fri May 31 13:02:56.018 2019,MouseMove,
Fri May 31 13:02:56.029 2019,MouseMove,
Fri May 31 13:02:56.039 2019,MouseMove,
Fri May 31 13:02:56.045 2019,MouseMove,
Fri May 31 13:02:56.089 2019,MouseMove,
Fri May 31 13:02:56.095 2019,MouseMove,
Fri May 31 13:02:56.104 2019,MouseMove,
Fri May 31 13:02:56.110 2019,MouseMove,
Fri May 31 13:02:56.120 2019,MouseMove,
Fri May 31 13:02:56.131 2019,MouseMove,
Fri May 31 13:02:56.134 2019,MouseMove,
Fri May 31 13:02:56.145 2019,MouseMove,
Fri May 31 13:02:56.150 2019,MouseMove,
Fri May 31 13:02:56.160 2019,MouseMove,
Fri May 31 13:02:56.171 2019,MouseMove,
Fri May 31 13:02:56.175 2019,MouseMove,
Fri May 31 13:02:56.183 2019,MouseMove,
Fri May 31 13:02:56.190 2019,MouseMove,
Fri May 31 13:02:56.196 2019,MouseMove,
Fri May 31 13:02:56.233 2019,MouseMove,
Fri May 31 13:02:56.238 2019,MouseMove,
Fri May 31 13:02:56.248 2019,MouseMove,
Fri May 31 13:02:56.252 2019,MouseMove,
Fri May 31 13:02:56.263 2019,MouseMove,
Fri May 31 13:02:56.273 2019,MouseMove,
Fri May 31 13:02:56.278 2019,MouseMove,
Fri May 31 13:02:56.288 2019,MouseMove,
Fri May 31 13:02:56.302 2019,MouseMove,
Fri May 31 13:02:56.312 2019,MouseMove,
Fri May 31 13:02:56.917 2019,MouseClick,Left
Fri May 31 13:02:59.000 2019,MouseMove,
Fri May 31 13:02:59.004 2019,MouseMove,
Fri May 31 13:02:59.014 2019,MouseMove,
Fri May 31 13:02:59.020 2019,MouseMove,
Fri May 31 13:02:59.031 2019,MouseMove,
Fri May 31 13:02:59.041 2019,MouseMove,
Fri May 31 13:02:59.045 2019,MouseMove,
Fri May 31 13:02:59.054 2019,MouseMove,
Fri May 31 13:02:59.060 2019,MouseMove,
Fri May 31 13:02:59.070 2019,MouseMove,
Fri May 31 13:02:59.074 2019,MouseMove,
Fri May 31 13:02:59.090 2019,MouseMove,
Fri May 31 13:02:59.097 2019,MouseMove,
Fri May 31 13:02:59.106 2019,MouseMove,
Fri May 31 13:02:59.116 2019,MouseMove,
Fri May 31 13:02:59.120 2019,MouseMove,
Fri May 31 13:02:59.131 2019,MouseMove,
Fri May 31 13:02:59.136 2019,MouseMove,
Fri May 31 13:02:59.147 2019,MouseMove,
Fri May 31 13:02:59.157 2019,MouseMove,
Fri May 31 13:02:59.160 2019,MouseMove,
Fri May 31 13:02:59.170 2019,MouseMove,
Fri May 31 13:02:59.177 2019,MouseMove,
Fri May 31 13:02:59.186 2019,MouseMove,
Fri May 31 13:02:59.191 2019,MouseMove,
Fri May 31 13:02:59.203 2019,MouseMove,
Fri May 31 13:02:59.213 2019,MouseMove,
Fri May 31 13:02:59.217 2019,MouseMove,
Fri May 31 13:02:59.227 2019,MouseMove,
